source_index,text_sha256,clean_label,clean_class,noisy_label,noisy_class,injected_label_error
57654,c88e942963d53def4aa35fd7f7cca83cdfd3653c13bdd2eb023fdb1fb3b1ead3,2,Business,3,Sci/Tech,True
57665,a05936a54f2d099c198d7bd4e53eeb91e51cc06037fa296df76f86d9c6f85209,2,Business,3,Sci/Tech,True
57683,5ed6c075882c06b78c98f94c66b2293bd1296a1e9ffe32a31b1291742a45abef,0,World,0,World,False
57689,7f7aa6dcee3088cc7ded04be937ab216ffecfd2ebdefb540d7d0ebd7e5309fe0,1,Sports,1,Sports,False
57696,11330c23d05cb61542b36713ce4d42a7f87e743ccd1e6017a370d10bea815ae4,2,Business,2,Business,False
57711,f6e03a9abdea3f2657bd2401dbecf0b2ebc2323a9e6412dc35b6bc18f7914f91,2,Business,2,Business,False
57714,78f42121d57255b42a5d2b124285e39a9e6c85ce56150d6be31a6b784b877fd3,3,Sci/Tech,3,Sci/Tech,False
57716,020cff45c8790cb6361e042b29827a4ed76066bd66535f2d7364e5642ba48943,1,Sports,2,Business,True
57720,15665e0848b8908c9bb91e10e8e3888615aff7f5d3075f4ec637ffce37d3a698,0,World,1,Sports,True
57726,ef56d136e0ee4e0cfe1f28f801e9871217ab7279ba27c1ee29191f9736fe95f4,2,Business,2,Business,False
57804,a8e78e79872d47543afc76eba687cd9199b931997662e4067abdfa5244e06d16,3,Sci/Tech,3,Sci/Tech,False
57820,1443d89ff4eb26e391e5353d07a64e140d24c348faf378dcfcd0c8737de1cb04,2,Business,2,Business,False
57822,c1095e6acc0f5f4fa26fc96179abd59eef8f3859bc2333352fec8d40b7a47c39,1,Sports,1,Sports,False
57826,0db1b59bb184371a5e940b4f3c797d723e80305a32e8ff705d3a80b93e1e18b4,0,World,1,Sports,True
57849,c4135259e609a213eaecb1ff1c92a515972aae18fec6f6e5e1b5dca8f9691485,1,Sports,1,Sports,False
57851,91d1562027ca5884df133f67983ad3019cad57ebd77253d4fc8c8e6efdebe3c9,0,World,0,World,False
57860,71b67d84ef3a43adbc21f065dc9c06a39f0373bf79ec8c4dde1a2daeef9c401f,2,Business,3,Sci/Tech,True
57868,85848a047b6cad033f43b5a2342ef5f473803bb370fc70d3a67723daefa59b32,1,Sports,1,Sports,False
57876,0dfb67c70c12f6b9e67bc4ca082ee5a11c1b902452d2b4e2c07c48b301e3ce4f,1,Sports,1,Sports,False
57892,9a2e85912a8353fec440e997a3717fd6e7e4714b9a6afff73db426a08701d3e8,2,Business,2,Business,False
57896,43bc9967b913b42f3fa2218465b3da3cec78df25209c0c489bebe055c40fd80c,3,Sci/Tech,3,Sci/Tech,False
57901,7324090cd684216052ef955ac2c4313bb08ec729c0f4f143dde5008a0ee7b3e0,2,Business,2,Business,False
57927,94c8e4b04cb31e11466342acd0f14d51dd019167e9a3cddbf12dde5ac045071e,1,Sports,2,Business,True
57931,befea15747c2af010a2cb539715a59d6cdcfb943d4672dee686b70ff763097c1,1,Sports,2,Business,True
57939,c3caba11a2a4514d8c4a3f66af8aa351948b57a4027e2f392f8fc1a159228853,2,Business,2,Business,False
57941,b7a88165f8de4ac8a7d8bc904bb6ae4cfb843bb8afb019118344260f3a1f0032,3,Sci/Tech,0,World,True
57948,a6bc9ea81a9f966a9a46d8af950d48659f7def33cc65ca8be36d13e4710cf400,0,World,0,World,False
57955,3b598c65b4636a6fbfd4dc49d89b0eb352781715900178e1dbc12a3841a3294e,0,World,1,Sports,True
57959,1ec775d4e08104dd045340e41d52fdc53c7bf3f81c3377dd39f64a4893c744f7,2,Business,2,Business,False
57965,3a6d95eece0ba2b0f9183edbd6d50f7ff753fb8a717d313772530130c943c7cc,2,Business,3,Sci/Tech,True
57979,e77b3af1e06bf6c250addd53c089e72fe81ba40f5502f5eb133fddff42a3f3bb,0,World,0,World,False
57982,b511790e6139150fa0e14cb64cebf8b70c49d6742f893520516ee598b41c5566,0,World,0,World,False
58027,642af36fe3ef96009a10e1717be6d9358e7d9dad5775c770c76f891334d3a2b8,0,World,0,World,False
58053,c549b1993cb3d27c54c6de92b808c2ac180fcab52c7b04935e533c40b59344b1,1,Sports,1,Sports,False
58058,cbc09bb9169ff4d90e2ddb7e3db6240ced22eca7946977df35b9e24b8190a354,2,Business,2,Business,False
58065,6489bb08da7ecb9f8bdf85ccc7fc33ccb86a086e3aa3593b81325e6250f45478,0,World,0,World,False
58079,7f627c14ee5c0d225a9c89caab0e272a704d7a1d0104b7df1507bc64e2abbdb8,0,World,0,World,False
58084,c358c4b52e2f24b2a63c7739578f0377d019a0a3578b03f1f1978aee9bd129a7,2,Business,2,Business,False
58086,ab0336848f7d7300df57e33d60fd811e5228304e311bc31f88482075a0827c4e,3,Sci/Tech,3,Sci/Tech,False
58113,9f02e628c7cd58ee8eea66b78d3ff9f7016ce3ac763efdc18d6ccdbc413f71d7,0,World,0,World,False
58114,8a413b8149f393866ca030f65a327672cfbb8acdd6c7ea4033496d83139799fa,2,Business,2,Business,False
58117,3cbcee550356d7fbea10a2548a95c70e76a1d9b9d951bf6d48410b00e9045333,3,Sci/Tech,3,Sci/Tech,False
58129,6f7d2addaa33caab7b62f04cc8260b65664e7b30fa89a88cdfa57d06e4acc6a5,2,Business,2,Business,False
58137,84f12d018d3b292e3baad5c1d804c97a951c244158d17c24b74758a905a1518d,1,Sports,1,Sports,False
58172,792b7a68047b59931cc2ad8a04a853aa78b7a69ad7cc3a686abe83ae770ba156,2,Business,3,Sci/Tech,True
58173,4ebb7e56efc2aa558b999c6496398d2299cd18bb70d4387b4e122e21b01b2c5a,2,Business,2,Business,False
58176,820f54b9a972859810c56da42c492f6fdb2071d6b73602fa29a755c3c2273eb6,2,Business,2,Business,False
58177,53e210d0269a33ce70d5d94d6a1aa8cbe47856a89505cbd94fa9539bd35caaf5,2,Business,2,Business,False
58190,761cbfcd1d700d6560774137dc3166c9dcdfbc296396039efc92b81c474acabf,1,Sports,1,Sports,False
58225,ad3272f8cefd07583baebd70c6e1304f82fee87b502d40960b0ad5bc58178b4b,2,Business,2,Business,False
58227,2c055973ed09e0a1fe03abfa7ee9ca5c9288331b3240b0e6589af18efb6616a6,2,Business,2,Business,False
58242,5603f3b9b0842a2a153c787b8fc9c9fc6a769633d7d3356d5b0d384e414c7222,2,Business,2,Business,False
58247,b4101f5b690128411d8a0b4cf54335363736792c6664b5bf750b53be64b089ef,2,Business,2,Business,False
58322,f5e585a555544d50f6f0df79935de0bdacadb9ba955134d6afa5f843517853c2,2,Business,2,Business,False
58348,c31b6afedc5d1abf06c4a24f5caed5e94126df74b5f58405e97559c8b012c349,0,World,0,World,False
58354,461fe3ed61f8f18dfeef9930be74ef4b20235ac7a543818f386f6923c1654a9c,2,Business,2,Business,False
58374,8545f381bf2100e0841638e8881f78c759d714e0d8d26a7f53a5c2322911fa1c,3,Sci/Tech,3,Sci/Tech,False
58384,4bea050cbca9a61b42b5dd6c04659ccb5b7f9a67528932629eba6711288d0b54,1,Sports,1,Sports,False
58405,fd7bff4d081c2120639753ea970704828e55ac84761d3ee29f96897c38809bd4,2,Business,2,Business,False
58421,e3e73e476ef975f65b636f4593c730429799c8d9a98d4c02aea6412abeb0b2c6,0,World,0,World,False
58470,d2c090609a3fc67087c674211d7fda5fb009eea05970b33ed61aaaeafe4381f2,0,World,0,World,False
58486,d0b7a5128a4aa1382805c69162c27658cff5cb06f83febedb52e07b34e6b18b3,3,Sci/Tech,3,Sci/Tech,False
58493,0f13d8ee83b627f756b9ac426c86eabac77eb705a0ffa07fc55446d2f682f375,3,Sci/Tech,3,Sci/Tech,False
58494,7a78d036992ccb4b582cc5384c575b3ec3322163cc2ee800111461a35c7f26b1,3,Sci/Tech,3,Sci/Tech,False
58528,58e5f2a1137fee7515eac27808750f5daa488dba2e45b34d8a1d4602706681f9,3,Sci/Tech,3,Sci/Tech,False
58531,8d73d578372015c37840c39335486e738265e727a0256fa64b7363ba3b3d4300,3,Sci/Tech,3,Sci/Tech,False
58543,f21c7367ff72b23320593549a110301e88c1c08b36745d8da5fec4cf07133a13,3,Sci/Tech,3,Sci/Tech,False
58558,a06c94dde4448cca85e45154001cf5efeae8179a2dc83f061a11252b88a87968,3,Sci/Tech,0,World,True
58560,da2b6f03f93543c1e34049bdf1867169916c210f3a3f1510b58893a235d3cbb4,2,Business,2,Business,False
58567,d5d80e208558f4977b09277634733716a1aa6fbf1ff9c4a53ba29d7310b4248b,1,Sports,1,Sports,False
58581,4ed44234b740c019fb1fc39456fb8b7239ac6911f8d2546dcb0efcd406259de0,0,World,1,Sports,True
58587,65d6941ee21084ea25c81ddb7cb987b6d1d37501de337ce82f0256a5c6ea32d3,2,Business,2,Business,False
58610,dddf1ac897237ac38806d2a13d93bcdd94af2ebebb2810f2bfa5596179b9b899,0,World,0,World,False
58621,872655694bcbc76687eef47aa8c8ff6e38d9f3436e3fc82bc5b750df3accefd3,3,Sci/Tech,3,Sci/Tech,False
58643,987578e29989ab81d36833bacf81514aef5475ba5b8d18cded83282925269239,2,Business,2,Business,False
58651,7c5170f5eec46b773f6f434956a3dcf28c5039ea826f26f54f55b592ad6a6213,2,Business,2,Business,False
58657,45e6d5c8470e879f782d2055913c3d4a40e67703c62c3d654e6c48b9d812e36f,3,Sci/Tech,3,Sci/Tech,False
58671,6660b23e540cc0fe0b052eb17485ef56ec41747a829e1b10405fbf181e2faf2f,1,Sports,1,Sports,False
58673,5659eff5b93645ec48324863ae872ee48c79ceafbb35f7a9d13fde5d25dc8430,1,Sports,1,Sports,False
58678,03a7551cc196f2d3c4598ffb92f1cde4cb62424e2f218e9f8e313913ce7a908f,0,World,1,Sports,True
58691,31d8c7ae5e83e67fb49dcfb803f485092f6dc19056d5b1a0e13b43cc3e40a8fd,3,Sci/Tech,0,World,True
58698,d63cc35b5db8c8828ec900e3c2b87706fff69e2f008eecf500ad29bc35951d55,2,Business,2,Business,False
58706,2fd38529b3cc7dfc9ecb54061f24efc90e03ca7e629952a60f9a75629db6637a,0,World,0,World,False
58708,e000251cc98c71018609d92c724b08dbc53eddb72445c990907fda1dd198a362,3,Sci/Tech,3,Sci/Tech,False
58756,40f3e54e4eb25de93c1ab5939ac39d5d3a1f18fc7d273a399495acae6dd99646,2,Business,2,Business,False
58760,6def093775990c77c699b5e543caaf6a0e8b78c11c0b9a3785401741bb59ca80,0,World,1,Sports,True
58761,8fee2635ca79938a7ffa744115556b7cc041913b0f2c371cfb5b12a3b3ecafa7,0,World,0,World,False
58766,1be7e71e48833a20213d3ba976cd572cb3e86fdc9e90e2c93b43e05a7e819c3b,3,Sci/Tech,3,Sci/Tech,False
58768,f95ab39947967a1b7b2f10205bb2b00c6938b27a042b3d5003d6478e31d483b6,3,Sci/Tech,3,Sci/Tech,False
58775,d7a436ff8c249c7f9d8d401847018748290de41529229a742e0b47e9c77a704e,3,Sci/Tech,0,World,True
58794,ef20da5a0d45d1d4835ce9a723039f3ff57843c5871d942742cca905b4a54f1e,3,Sci/Tech,3,Sci/Tech,False
58809,92544b6d09c2655310e0a3c1cc8e9f7f540e19e3f64f058a655907a1d7400995,2,Business,2,Business,False
58829,454e0a70526b266fe5e54dd786f52fb6cedda6f0a7d66186fd5855652bae2242,3,Sci/Tech,0,World,True
58842,427baf543e0424d5095d798c557502f7d701a235fb372eb35dbaa018ea09fb28,3,Sci/Tech,3,Sci/Tech,False
58856,ca754c0856544ee5739c33cca5f3d0b797ca640f9879169a77a73c7b9f2cd88d,2,Business,2,Business,False
58866,7d1bd21b8475decb5e9a965856ee16479dac94bfd73b5dfdae33b6513e5974e6,2,Business,2,Business,False
58869,a5bf39186a9dcd3e6d2a85f73cbe26a105e6921c028f5c74cb8fe2f9ea0c269b,2,Business,2,Business,False
58882,ecbd5bd7aa3cfc1f24a76da5920a451b36057543a5a1360946d0ae95fb2272ff,1,Sports,2,Business,True
58883,dc6bef5538b19cfe12f9daa27dab20f83526b47c8bcaf66f2362609526f2fd46,1,Sports,1,Sports,False
58904,b4a1bd9eff73f2c700889a022a6c0d0c822398e9f297ea9fb554001bb92b9952,0,World,0,World,False
58908,a7221842bb97c7a0990a13b9fe984221a661bc330f6326f8698c2d9b1a0739e3,0,World,0,World,False
58909,c4889de781b94ae8485dac825e3ec7bae438d745ac272ef30d6ba60e59380006,1,Sports,2,Business,True
58930,94f704c1359fab0479b4db80dfb49f3d3e3340d2ef1a9bc3a33acb485fc092f7,3,Sci/Tech,3,Sci/Tech,False
58935,7cf54369f0ed01e58abe22ad1bdfe1108b8ece6953f3825f11b1fc6497923e0a,0,World,0,World,False
58938,244e507815910b7db0206f0833c7ae381cd81084fb598958fd13fdb75db01f79,3,Sci/Tech,3,Sci/Tech,False
58954,e43c445cf42ca16d914f1e370854dbb2b31029413c9334e177cd1502c0458055,1,Sports,1,Sports,False
58989,034ef0fe072d4aac1259daec8ee39c2195fc9f5e9745abf50d5b216757f02015,2,Business,2,Business,False
58993,2017637a972cc25430d0a94537c4323e0ef0d4e44a15eba32f70f95f5950797b,0,World,0,World,False
58999,8b4019c6b746981dad0337df69b0b1059501ece1baf63a9238a2045d7b6ac4c3,2,Business,2,Business,False
59036,b88fbca01b936608ef77baac1b91c4dd37c66fc21ced944da06e5ac3e9389d9e,0,World,0,World,False
59048,56ab49708007b5cbb003ddb8b51ee2b6751b768c1c9d2459e5a14d8f176fbb46,1,Sports,1,Sports,False
59061,0ab90aeccd258150670993fd93fb9fe6b4d0378356c368159a3e33232a8fe24d,2,Business,2,Business,False
59101,56f83cd70591208896b938a9213782c5952c9f6e814bb663f88ed33d2a2d22d4,3,Sci/Tech,3,Sci/Tech,False
59113,aa515a08d7d9ff1e64bc72a4ed5dd838fa2b47f223446a014bd268a4ae0eaf9d,1,Sports,1,Sports,False
59134,87bbbbdd186acc02513671397cc83f6aa19f3985d3fb2b6e5c07e58c75b9953e,0,World,0,World,False
59146,a23b6e1144311f25ab0ca23a1f9be08b110748b722477d42055c42a6aa8c9c6c,3,Sci/Tech,0,World,True
59168,2f78e762ba49a52f14390f66df5ea383d7acce7566acc1835f90f6c23772630c,2,Business,3,Sci/Tech,True
59177,434ae7d7065b978c693c24c277c4a7025979186d7d522c0681087da30092b8a6,3,Sci/Tech,3,Sci/Tech,False
59199,aea24e2e3da351ff14c4c8958a97fa0bf5f098101ac8726ce7273f1687a002d1,3,Sci/Tech,0,World,True
59203,18da96bed7a4400e22962a55673567cb6a65e2eec647b54f579a380c19898e9e,3,Sci/Tech,3,Sci/Tech,False
59309,1c8f3fc00197bd5bc855027599fde5d70632872fcffd209b41ffc12712f8bc68,0,World,0,World,False
59317,f6ab746240a4f9167a4c9cfa4981bb92abff51fc814b29d9f3256361d2eb9943,3,Sci/Tech,0,World,True
59319,840d9be3954dcfa261a17c8363e802b26c09044bf929b10a0b6e02dcffc9614e,3,Sci/Tech,3,Sci/Tech,False
59329,9e8ee0c6f7c282338818b2fe13760adef9d496d42e53f5e5352e4b50c7ad8464,3,Sci/Tech,3,Sci/Tech,False
59334,67cab325ecacf25a9b7d50663f7cd1810f5b2c50ecb243ac65e30650fb9f5506,2,Business,2,Business,False
59357,7044cbcb0016cf28457db9f406cc5721b8b33b0aeb4f596e227a87dbab0fd89e,1,Sports,1,Sports,False
59381,59e54aefce486869d44e83c7c8a8a8a2d0f5920cf22809809a559628e213ca31,2,Business,2,Business,False
59388,785fb7a21ee21e63d54231b28fe50e73deb99054f419acee835d181e41281afa,2,Business,2,Business,False
59394,426989ce0b2dd665c6b2e1322ea7f63785b4d5a3879241449c02d839bd2c54bd,0,World,0,World,False
59395,6cd294a3e5ec679872bce6dd0a0f1170bd23aeb8df086ec732e93f8325aa828e,0,World,0,World,False
59400,165f725c3e5a25e6126ea5f6c1aef1326728aed1e02ee5a8d33296cea711bb42,3,Sci/Tech,3,Sci/Tech,False
59414,35a08568b90710d03074c7864c98493d14cbbeac6d480812b6de4b67ae82e7d4,2,Business,3,Sci/Tech,True
59417,cb169dc450278f4a73bf12baebb11f064c693043e2ca8ea3e3e4b2333b977780,3,Sci/Tech,3,Sci/Tech,False
59424,af8c7f8f341423bf9a99812cf99fdee417a07e51146aa102899477f4a39ccd9d,3,Sci/Tech,3,Sci/Tech,False
59427,4eb95ece4b0934b4ce204692db977a924916b8bf76e7523032a6ba4499d613e1,1,Sports,1,Sports,False
59434,2b660164e164bf21c0504d5e3d3bfa166ceeba5cc96f4b820d2655c015ca1652,3,Sci/Tech,3,Sci/Tech,False
59453,0701cf5f74ba7f5148f6712e4320bda751806dff837839618286792a63d8a493,0,World,0,World,False
59469,c76f5b44511c66cd6be92c31b9d35bfa8fe4770873f520770441e18e1d777109,1,Sports,1,Sports,False
59474,1050895b4f2ed6ea2f2a59c8ba584478ffe1bc050ce97cdd26fdf896e850550a,3,Sci/Tech,3,Sci/Tech,False
59481,b58326d4e5676a8fdd4d0b150cb2a0df7dc5d0c58ada3dafff096289ef61eebc,2,Business,2,Business,False
59482,2e16b6d695f22ddfdfc10e4266f27d34a18cafbaded0dc29def40558a6a8e25e,3,Sci/Tech,3,Sci/Tech,False
59487,999357da4601e82f331050d35209b031cc2850dd12cac89aaa25793a4a3cbe11,0,World,1,Sports,True
59493,f4437b5d8dbd22593fa5e91b1e43bd72d0426388ba4f68b47cd0ef2e37fa612f,3,Sci/Tech,3,Sci/Tech,False
59498,b7c3c57a871573cf4baabca95dc9b61a5e3afac23ea1029b687ff674207dc430,2,Business,2,Business,False
59502,639e3858a7a0f77fc93bea0a9310661d106d3ab50a9c490b0ffdb15d9e8d3cae,3,Sci/Tech,0,World,True
59518,e391584a95f7067fd737332fbd067a8d909b0b592e85f5b768ebe06574217109,0,World,0,World,False
59519,44173c8ae79c431e3638d251461b2e64b97da9654a9a6fdf68fd984e63a3e9d5,0,World,0,World,False
59532,4064012a5c04b613658c2873cbf1cd41aa482d8c6638680d4d6e762eae088382,3,Sci/Tech,3,Sci/Tech,False
59538,45e2fba770857736bb8c446d6a83c6b012c797073138f069eb0f460bf6effc7a,2,Business,2,Business,False
59551,d73057aecd5d779df7a80a94dc5d66a1d2a2eba57e57e13223f60ca0a5874e2b,0,World,0,World,False
59560,65d1a88c8710f7e6cde3a565a9978d9297ff3f923e1f02b420b1b8a1a4394f86,2,Business,2,Business,False
59565,905c15a2d1313b8153e8b9cb31aa910024117414bc1935a782f3a597f19d1be7,3,Sci/Tech,3,Sci/Tech,False
59573,2265aa1eccf9b88aa2a606fb91e02c0a9969496ae3d8f41dcf1d1be0eb9f79ca,3,Sci/Tech,3,Sci/Tech,False
59574,4b290ebce9344773c96c075d05be1e46e7344b312fa1d24614040a2b211e7518,3,Sci/Tech,3,Sci/Tech,False
59576,27a026260b688212dc431f3c8de41ce437ee8a4dbff6aef047b7f60726144236,0,World,1,Sports,True
59587,ccae5d38dd48347bc441870c059d5342758cf85d58eeedd569dbdb5d20249385,2,Business,2,Business,False
59610,3cdf021917eaa369f279e8e78312e870f560c04ecae0c20b19338a4a9b478d52,1,Sports,1,Sports,False
59612,34102cee933f564c214558057ac92d62c27304d54d10a3d8265b0892400724dd,0,World,1,Sports,True
59620,1f51078d31d7e541709a68ca1f8107f78c5777a4c972c20ea73dd459e3b2dad3,2,Business,2,Business,False
59621,74b6f0d88d25cc31bafe48ed46eb2c55422b90a3fd9cfdde1fe0663bb17ca845,1,Sports,1,Sports,False
59622,15b652d4ca843ed721fdb07a5d50df855b33cdfb04af02bd6fb6e2d8c876f1c9,1,Sports,2,Business,True
59637,d2f2b0a2be32fd84c44a40ce4bb90bbcf8f601efbd72ae4e52e5b5bf82e50e94,1,Sports,1,Sports,False
59640,478b79a708412471779dc4ee5d209cbcc286e4f8c1ced8cf7c138a0da930259f,2,Business,2,Business,False
59678,05d1829b1cfb968d212ef38533c3df19c03ccf2a913b2e5b149d97febb601404,2,Business,2,Business,False
59701,2966d64b1db73b84f7a34b233d3a483cc013b046ab490690d9faec035ce98569,2,Business,2,Business,False
59711,58893035f55dc531244aa650be5e385737b4a4d119a15f1e5d6c6530ee85fdcd,3,Sci/Tech,3,Sci/Tech,False
59715,4fb8a8db78539e481b6c1cb09dce0d1f4db5a4aee11150957cd9c00bba49ddb4,1,Sports,2,Business,True
59720,623b03f35ec624fced55394221005f01d29ede373e91a003f5c2155480c0d81a,0,World,0,World,False
59722,aa065b03e41026c3ce5e1a180e0ef1935bce79e7311fbb6152c9ab245ccaf666,2,Business,2,Business,False
59729,2f83ccdbb352d6e228cec3d4a69c5e9fbfaf92003deef920c5e90957a54964e2,3,Sci/Tech,3,Sci/Tech,False
59732,83b7e36de2f5451a6003291c5ee5b4db72544bb89d89dbda4e7248e77d840606,3,Sci/Tech,0,World,True
59740,72f49b8699f3d1a19ef04ef58891ce33060d02d5d8bf7da5dfccd8f317cb3fb8,3,Sci/Tech,3,Sci/Tech,False
59796,1584d61dca149c621ba948e93ebf5c38e51dbb3744abc9505bc6d73df14608f0,3,Sci/Tech,3,Sci/Tech,False
59807,94e9290403d4e7ddef69b6d9db23da4e570fa0e3fac4291fcd9e8e47e42c7042,2,Business,2,Business,False
59815,09dc1caaa172077f2e60fcc3566dd0a9167b78fd5911a5d963d1a8a0f60a6a35,3,Sci/Tech,3,Sci/Tech,False
59822,81d12bc6a787684eab1cf2dcaccd2b123f898d8364d9d72666e8015ad3ee3ce3,1,Sports,1,Sports,False
59842,77a6740a1f431353fc6cd1b5400475266aba2530585a3d43a9919c1d7e038742,2,Business,2,Business,False
59864,ec94550cdc0bf43feafe6cae143cb7dd83a379efa4205c1b28d3ec1fecbabdbb,3,Sci/Tech,3,Sci/Tech,False
59869,96275e2a3ff36161a9ed1865fd3a9220b8fd724f4dde94b76032685117e211f4,0,World,1,Sports,True
59871,3bf6772560b2947d4e0806e4d40bd764a96f8b03b646487cb181a218b78ec47c,2,Business,2,Business,False
59884,e3b3980f65190a1c297a037b2c54e4a862eabea604be78e108753a1239699ae6,0,World,0,World,False
59889,336bbf10d6b4d3c9e35e15fd172aa30fcc2307ece595ccf90501d636f3e8d3b3,2,Business,2,Business,False
59895,0ff60a99a0648d7c3ebf07b858756cea8cd53c4ed4597bec2ce147a40ffbac3d,3,Sci/Tech,3,Sci/Tech,False
59899,b3d4003e4e306d22701b64c6bb45cddd7ffa6a42f360e742d64743b3864907e8,0,World,1,Sports,True
59915,c50a45adb6eae7f0056c3c99be73a9598f815ed5f1fe952e2561060980d02df8,2,Business,2,Business,False
59923,970aa6312a5cb04481a5b90b4d8dda74ef58781ce1623638adf637c64cb4a021,2,Business,3,Sci/Tech,True
59965,112f92e6bbcf7e60380b94d6fc1fe9cab132b4fb5ae5395998c7e08883275ba0,1,Sports,1,Sports,False
59980,86ab69abd70c7ce44e3aa33fd1c66d9b32dc2b9bc64d350bd87a7111cde905ef,1,Sports,1,Sports,False
59997,c1bc76403208c86e835d89d7c33941f311254636e0ea377d6911d99fc04b1cd3,3,Sci/Tech,3,Sci/Tech,False
60026,d729b2dcd8acf705df56eb5ca10b72c77f82c3adcc073d47ae51972e7759952c,2,Business,2,Business,False
60036,b35e248ed15271e9793614e4a407692153f7ab3b7729ee0dd603dc85999944a6,2,Business,2,Business,False
60041,ee1d82fd846e4f27191b6e50eb1188cbde134ed8c2f0be0c3424fd6bc8bda256,2,Business,3,Sci/Tech,True
60044,b939c57dc1d6f154af694a61b7a821500c2fa7bfa2f8eb950c540218714a5943,0,World,0,World,False
60071,19bd20592b2fd290f0b9cb371aba3b24d2521f6c145b6361f753ed127b3f62d1,2,Business,2,Business,False
60074,becea66210e4fc7343e4d3bb78d25772b826c44081a711a5e3d5357b2a5342ee,1,Sports,2,Business,True
60122,228e59c0289f6c501865c9e6c579969c00582f3734e60e5879d58dc511f5a508,0,World,0,World,False
60123,8e4e2d7cf656ae29a98d26c63cb583bc3c7a9cfe63b96670d1c91579a863a7fa,0,World,1,Sports,True
60130,43ab2ca07aabcd8e41b3c82e9e20044f17b6e490824ddba9c0bbebb9d360e1a1,2,Business,2,Business,False
60135,d5011fefb90fc19ee41d9a2c9dd28fc1d045ad847597fcd9f392c1be1bad344a,0,World,0,World,False
60158,e2f85bfc71f3956dbd89f18d0b2bda29ad6ade181b8aa98f70a23bc436009278,3,Sci/Tech,0,World,True
60173,21a7f8ed57d53c76b833714cb4132f710f96ceffa2887a67afaf3e209861dffe,2,Business,2,Business,False
60206,f35a11c5425707d2bb0c46bd9c1aa4ca469dccd97571b0f24bfa1d69b18f9120,2,Business,2,Business,False
60212,7519da2d96782798e64f1ba629a50da196a4634acdb4d4492296ffea658b4951,2,Business,2,Business,False
60213,2d104d0da14e4d26844347bb1bc145ef814c7c48714f8f06a63aa7c95c5b375a,0,World,0,World,False
60214,21343460ee4715a82484fd6d1a144e542983c8c4bab95859fa52e5dc6afc5b17,2,Business,2,Business,False
60257,2a487f1b02a5a26f509bc7654fe2d5a05785c86836104079c01a50a0c36eb567,1,Sports,1,Sports,False
60273,5f174ac616949b88f92c658e17c4f57ab8e2a0c567864f3e37c6d2af89047ba6,1,Sports,1,Sports,False
60280,ff2433962c458e1f035ff46b9410a50428494000ebe3d915c08ead99d1681725,1,Sports,1,Sports,False
60289,4e8bb3006792548c2782b9b858764d9836586357b168d7ebe83a2927e574571e,1,Sports,1,Sports,False
60290,8e6c4e542bfff1702dddd512d55b8eb15c33670850268acd26e19a28e7ccee5b,1,Sports,2,Business,True
60291,f5abf88c50c7c2deda2c0952a901e780b659eb241e3720d52f0e60654c5c80df,1,Sports,2,Business,True
60299,87e28c2872e9499e5275c9515c9de7e3cf491e71b838df9eb107e755d38e2a6f,3,Sci/Tech,3,Sci/Tech,False
60309,20945de0464da946ece123552f07b4200899d3db84a20f602b8bfada2763dfb6,2,Business,3,Sci/Tech,True
60311,a213bb316c3d898820ba1785610657b46b8c1606d963143997ebbf4b820b40c6,2,Business,3,Sci/Tech,True
60318,69976ff96d45eee65d001d81c876b69e3be89aa0f4a0b548ff695e9bef7841f9,3,Sci/Tech,3,Sci/Tech,False
60333,45f34fca966c176a002945b878e4c202ff476d3cc9746c78a19881dd7a6c2684,3,Sci/Tech,3,Sci/Tech,False
60334,b9dc031b2219c04dce90de630996f037eadacc8a2c31148b42d5537c3b2e3bf8,3,Sci/Tech,3,Sci/Tech,False
60351,b99bceb94e7597d4a07388ad58665fd77e64fb690f589eb2f63140f408c32ed3,2,Business,2,Business,False
60387,d7c4f017f1bdff88f7004c3a6abcf765736bccca8878f26c0354d025c73e4bdf,0,World,0,World,False
60397,481456a397a59522b409b7c8446767e1b713cdf55a889e26074b636e6891e329,0,World,1,Sports,True
60399,70dc12df565c976ec31ffd3721034f1d1e19b6d3c6a555350cb22a59b0200d1e,2,Business,2,Business,False
60413,8c70b7a378699d35a579f80b223589c0b1afc9aa5bb6d8515fea6c51671081a9,3,Sci/Tech,3,Sci/Tech,False
60414,f26348610720ee1f03002cb56494fe534013315458c124b44b255cfda79b2f4b,1,Sports,1,Sports,False
60415,84da983415297cbfa8fa976d2b90b79cd643cfbda93f4c520ec2630c147d8275,1,Sports,2,Business,True
60430,a4b28d7ee49b559d430e31f88b85ea4886c3dcddca29cf42e2a9eb7d52922238,2,Business,2,Business,False
60437,b86f7fd10ae33225681d8a3f66b9ef90f52f4e8be392f4fe7d3d928798ae552c,0,World,0,World,False
60446,23565cdc2abec0f6b3d7c1aa0fdcab72342a27ae53f289cbbb00358bb8c6b3c7,3,Sci/Tech,3,Sci/Tech,False
60483,30f02d74479266d68e68d77be40060e1ce86dc3d574de3b917fe9fa4bb6f96a3,3,Sci/Tech,3,Sci/Tech,False
60488,61505f2f2803e46ee3f238b0235aaa89eb386b78e5b7241cc6ac6a1022a80db9,3,Sci/Tech,3,Sci/Tech,False
